,Country,Product,Flow,Date,value
2496,Lithuania,Natural gas,Total energy supply (PJ),2013,90.62370049
2497,Lithuania,Nuclear,Total energy supply (PJ),2013,0.0
2498,Lithuania,Renewables and waste,Total energy supply (PJ),2013,51.37839575
2499,Lithuania,Electricity,Total energy supply (PJ),2013,25.0056002
2500,Lithuania,Heat,Total energy supply (PJ),2013,9.362999455
2501,Lithuania,Total,Total energy supply (PJ),2013,291.7181203
2502,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2013,2.00589588
2503,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,0.0
2504,Luxembourg,Oil products,Total energy supply (PJ),2013,101.4286632
2505,Luxembourg,Natural gas,Total energy supply (PJ),2013,37.25845462
2506,Luxembourg,Nuclear,Total energy supply (PJ),2013,0.0
2507,Luxembourg,Renewables and waste,Total energy supply (PJ),2013,7.85651764
2508,Luxembourg,Electricity,Total energy supply (PJ),2013,17.79842593
2509,Luxembourg,Heat,Total energy supply (PJ),2013,0.0
2510,Luxembourg,Total,Total energy supply (PJ),2013,166.3479614
2511,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2013,340.1649354
2512,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,2399.628878
2513,Netherlands,Oil products,Total energy supply (PJ),2013,-1253.135805
2514,Netherlands,Natural gas,Total energy supply (PJ),2013,1397.586932
2515,Netherlands,Nuclear,Total energy supply (PJ),2013,31.5381805
2516,Netherlands,Renewables and waste,Total energy supply (PJ),2013,176.626053
2517,Netherlands,Electricity,Total energy supply (PJ),2013,65.65319824
2518,Netherlands,Heat,Total energy supply (PJ),2013,0.0
2519,Netherlands,Total,Total energy supply (PJ),2013,3158.062381
2520,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2013,2220.97404
2521,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,1034.010973
2522,Poland,Oil products,Total energy supply (PJ),2013,-103.6569996
2523,Poland,Natural gas,Total energy supply (PJ),2013,575.0918979
2524,Poland,Nuclear,Total energy supply (PJ),2013,0.0
2525,Poland,Renewables and waste,Total energy supply (PJ),2013,377.6262572
2526,Poland,Electricity,Total energy supply (PJ),2013,-16.27559885
2527,Poland,Heat,Total energy supply (PJ),2013,0.8960003208
2528,Poland,Total,Total energy supply (PJ),2013,4088.66657
2529,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2013,110.9507192
2530,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,589.6694144
2531,Portugal,Oil products,Total energy supply (PJ),2013,-196.9566012
2532,Portugal,Natural gas,Total energy supply (PJ),2013,157.2506982
2533,Portugal,Nuclear,Total energy supply (PJ),2013,0.0
2534,Portugal,Renewables and waste,Total energy supply (PJ),2013,229.0362479
2535,Portugal,Electricity,Total energy supply (PJ),2013,9.993598524
2536,Portugal,Heat,Total energy supply (PJ),2013,0.0460003716
2537,Portugal,Total,Total energy supply (PJ),2013,899.9900774
2538,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2013,144.4632689
2539,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,252.3871829
2540,Slovak Republic,Oil products,Total energy supply (PJ),2013,-116.2750015
2541,Slovak Republic,Natural gas,Total energy supply (PJ),2013,190.836002
2542,Slovak Republic,Nuclear,Total energy supply (PJ),2013,173.6379087
2543,Slovak Republic,Renewables and waste,Total energy supply (PJ),2013,64.25819835
2544,Slovak Republic,Electricity,Total energy supply (PJ),2013,0.3276003528
2545,Slovak Republic,Heat,Total energy supply (PJ),2013,0.0083987208
2546,Slovak Republic,Total,Total energy supply (PJ),2013,709.6435542
2547,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2013,56.61653472
2548,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,0.0
2549,Slovenia,Oil products,Total energy supply (PJ),2013,97.56739944
2550,Slovenia,Natural gas,Total energy supply (PJ),2013,28.9665014
2551,Slovenia,Nuclear,Total energy supply (PJ),2013,57.81817982
2552,Slovenia,Renewables and waste,Total energy supply (PJ),2013,51.3392701
2553,Slovenia,Electricity,Total energy supply (PJ),2013,-4.64399856
2554,Slovenia,Heat,Total energy supply (PJ),2013,0.0
2555,Slovenia,Total,Total energy supply (PJ),2013,287.6638827
2556,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2013,463.5424245
2557,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,2549.036699
2558,Spain,Oil products,Total energy supply (PJ),2013,-568.7232015
2559,Spain,Natural gas,Total energy supply (PJ),2013,1095.387301
2560,Spain,Nuclear,Total energy supply (PJ),2013,618.8290906
2561,Spain,Renewables and waste,Total energy supply (PJ),2013,751.7209026
2562,Spain,Electricity,Total energy supply (PJ),2013,-24.30359944
2563,Spain,Heat,Total energy supply (PJ),2013,0.0
2564,Spain,Total,Total energy supply (PJ),2013,4885.489621
2565,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2013,92.83508033
2566,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,699.8088113
2567,Sweden,Oil products,Total energy supply (PJ),2013,-202.0411013
2568,Sweden,Natural gas,Total energy supply (PJ),2013,39.99599798
2569,Sweden,Nuclear,Total energy supply (PJ),2013,724.9854548
2570,Sweden,Renewables and waste,Total energy supply (PJ),2013,753.4689795
2571,Sweden,Electricity,Total energy supply (PJ),2013,-36.00720013
2572,Sweden,Heat,Total energy supply (PJ),2013,9.297350431
2573,Sweden,Total,Total energy supply (PJ),2013,2082.343369
2574,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2014,127.6862715
2575,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,370.4383799
2576,Austria,Oil products,Total energy supply (PJ),2014,100.8916182
2577,Austria,Natural gas,Total energy supply (PJ),2014,270.7782797
2578,Austria,Nuclear,Total energy supply (PJ),2014,0.0
2579,Austria,Renewables and waste,Total energy supply (PJ),2014,438.5897747
2580,Austria,Electricity,Total energy supply (PJ),2014,33.38900568
2581,Austria,Heat,Total energy supply (PJ),2014,0.0952203924
2582,Austria,Total,Total energy supply (PJ),2014,1341.868546
2583,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2014,142.0813942
2584,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,1369.12538
2585,Belgium,Oil products,Total energy supply (PJ),2014,-449.4913981
2586,Belgium,Natural gas,Total energy supply (PJ),2014,529.3034119
2587,Belgium,Nuclear,Total energy supply (PJ),2014,367.6690922
2588,Belgium,Renewables and waste,Total energy supply (PJ),2014,170.9483
2589,Belgium,Electricity,Total energy supply (PJ),2014,63.3708019
2590,Belgium,Heat,Total energy supply (PJ),2014,9.810199937
2591,Belgium,Total,Total energy supply (PJ),2014,2202.817178
2592,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2014,669.6659907
2593,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,322.509719
2594,Czech Republic,Oil products,Total energy supply (PJ),2014,46.2269989
2595,Czech Republic,Natural gas,Total energy supply (PJ),2014,258.8327992
2596,Czech Republic,Nuclear,Total energy supply (PJ),2014,331.6891817
2597,Czech Republic,Renewables and waste,Total energy supply (PJ),2014,185.2660717
2598,Czech Republic,Electricity,Total energy supply (PJ),2014,-58.6799991
2599,Czech Republic,Heat,Total energy supply (PJ),2014,0.2078913672
2600,Czech Republic,Total,Total energy supply (PJ),2014,1755.718653
2601,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2014,106.0796997
2602,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,285.0479994
2603,Denmark,Oil products,Total energy supply (PJ),2014,-43.55517992
2604,Denmark,Natural gas,Total energy supply (PJ),2014,117.3988978
2605,Denmark,Nuclear,Total energy supply (PJ),2014,0.0
2606,Denmark,Renewables and waste,Total energy supply (PJ),2014,205.8005798
2607,Denmark,Electricity,Total energy supply (PJ),2014,10.27799947
2608,Denmark,Heat,Total energy supply (PJ),2014,0.1905998832
2609,Denmark,Total,Total energy supply (PJ),2014,681.2405919
2610,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2014,177.9430696
2611,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,-23.73769899
2612,Estonia,Oil products,Total energy supply (PJ),2014,40.9459536
2613,Estonia,Natural gas,Total energy supply (PJ),2014,18.23579999
2614,Estonia,Nuclear,Total energy supply (PJ),2014,0.0
2615,Estonia,Renewables and waste,Total energy supply (PJ),2014,38.79200828
2616,Estonia,Electricity,Total energy supply (PJ),2014,-9.914401015
2617,Estonia,Heat,Total energy supply (PJ),2014,0.0
2618,Estonia,Total,Total energy supply (PJ),2014,242.2647314
2619,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2014,188.2896321
2620,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,513.8398387
2621,Finland,Oil products,Total energy supply (PJ),2014,-147.1303987
2622,Finland,Natural gas,Total energy supply (PJ),2014,105.222599
2623,Finland,Nuclear,Total energy supply (PJ),2014,257.236364
2624,Finland,Renewables and waste,Total energy supply (PJ),2014,440.1370946
2625,Finland,Electricity,Total energy supply (PJ),2014,64.68119913
2626,Finland,Heat,Total energy supply (PJ),2014,5.952800614
2627,Finland,Total,Total energy supply (PJ),2014,1428.229138
2628,France,"Coal, peat and oil shale",Total energy supply (PJ),2014,412.2175779
2629,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,2401.994734
2630,France,Oil products,Total energy supply (PJ),2014,727.4436172
2631,France,Natural gas,Total energy supply (PJ),2014,1364.700623
2632,France,Nuclear,Total energy supply (PJ),2014,4761.589188
2633,France,Renewables and waste,Total energy supply (PJ),2014,989.5040205
2634,France,Electricity,Total energy supply (PJ),2014,-241.8840006
2635,France,Heat,Total energy supply (PJ),2014,0.1826114688
2636,France,Total,Total energy supply (PJ),2014,10415.74838
2637,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2014,3332.761966
2638,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,3935.137929
2639,Germany,Oil products,Total energy supply (PJ),2014,293.0825984
2640,Germany,Natural gas,Total energy supply (PJ),2014,2653.3602
2641,Germany,Nuclear,Total energy supply (PJ),2014,1059.589089
2642,Germany,Renewables and waste,Total energy supply (PJ),2014,1713.555141
2643,Germany,Electricity,Total energy supply (PJ),2014,-121.9860019
2644,Germany,Heat,Total energy supply (PJ),2014,-0.1409988636
2645,Germany,Total,Total energy supply (PJ),2014,12865.35993
2646,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2014,279.9737653
2647,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,1070.901969
2648,Greece,Oil products,Total energy supply (PJ),2014,-621.3939996
2649,Greece,Natural gas,Total energy supply (PJ),2014,104.012999
2650,Greece,Nuclear,Total energy supply (PJ),2014,0.0
2651,Greece,Renewables and waste,Total energy supply (PJ),2014,105.5722387
2652,Greece,Electricity,Total energy supply (PJ),2014,31.74839973
2653,Greece,Heat,Total energy supply (PJ),2014,0.0
2654,Greece,Total,Total energy supply (PJ),2014,970.8153762
2655,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2014,92.42766282
2656,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,301.7980004
2657,Hungary,Oil products,Total energy supply (PJ),2014,-34.46340137
2658,Hungary,Natural gas,Total energy supply (PJ),2014,292.3064997
2659,Hungary,Nuclear,Total energy supply (PJ),2014,171.4943634
2660,Hungary,Renewables and waste,Total energy supply (PJ),2014,125.9694951
2661,Hungary,Electricity,Total energy supply (PJ),2014,48.20400167
2662,Hungary,Heat,Total energy supply (PJ),2014,0.0
2663,Hungary,Total,Total energy supply (PJ),2014,997.7366259
2664,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2014,84.85368719
2665,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,117.4228253
2666,Ireland,Oil products,Total energy supply (PJ),2014,126.5542654
2667,Ireland,Natural gas,Total energy supply (PJ),2014,156.2609638
2668,Ireland,Nuclear,Total energy supply (PJ),2014,0.0
2669,Ireland,Renewables and waste,Total energy supply (PJ),2014,42.91350258
2670,Ireland,Electricity,Total energy supply (PJ),2014,7.736603501
2671,Ireland,Heat,Total energy supply (PJ),2014,0.0
2672,Ireland,Total,Total energy supply (PJ),2014,535.741852
2673,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2014,546.7290828
2674,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,2694.078898
2675,Italy,Oil products,Total energy supply (PJ),2014,-534.6942016
2676,Italy,Natural gas,Total energy supply (PJ),2014,2122.9623
2677,Italy,Nuclear,Total energy supply (PJ),2014,0.0
2678,Italy,Renewables and waste,Total energy supply (PJ),2014,1158.488485
2679,Italy,Electricity,Total energy supply (PJ),2014,157.3776001
2680,Italy,Heat,Total energy supply (PJ),2014,0.0
2681,Italy,Total,Total energy supply (PJ),2014,6144.942164
2682,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2014,2.494671286
2683,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,0.0
2684,Latvia,Oil products,Total energy supply (PJ),2014,55.32540097
2685,Latvia,Natural gas,Total energy supply (PJ),2014,45.28619982
2686,Latvia,Nuclear,Total energy supply (PJ),2014,0.0
2687,Latvia,Renewables and waste,Total energy supply (PJ),2014,70.28242158
2688,Latvia,Electricity,Total energy supply (PJ),2014,8.341198355
2689,Latvia,Heat,Total energy supply (PJ),2014,0.0
2690,Latvia,Total,Total energy supply (PJ),2014,181.7298962
2691,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2014,9.483956107
2692,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,343.4604913
2693,Lithuania,Oil products,Total energy supply (PJ),2014,-239.6512011
2694,Lithuania,Natural gas,Total energy supply (PJ),2014,86.43690049
2695,Lithuania,Nuclear,Total energy supply (PJ),2014,0.0
2696,Lithuania,Renewables and waste,Total energy supply (PJ),2014,54.22259785
2697,Lithuania,Electricity,Total energy supply (PJ),2014,27.44279928
2698,Lithuania,Heat,Total energy supply (PJ),2014,10.83200104
2699,Lithuania,Total,Total energy supply (PJ),2014,292.2275408
2700,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2014,2.235453937
2701,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,0.0
2702,Luxembourg,Oil products,Total energy supply (PJ),2014,95.88306654
2703,Luxembourg,Natural gas,Total energy supply (PJ),2014,35.30125541
2704,Luxembourg,Nuclear,Total energy supply (PJ),2014,0.0
2705,Luxembourg,Renewables and waste,Total energy supply (PJ),2014,9.235272748
2706,Luxembourg,Electricity,Total energy supply (PJ),2014,17.61762735
2707,Luxembourg,Heat,Total energy supply (PJ),2014,0.0
2708,Luxembourg,Total,Total energy supply (PJ),2014,160.2726718
2709,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2014,377.0963549
2710,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,2440.071298
2711,Netherlands,Oil products,Total energy supply (PJ),2014,-1334.025874
2712,Netherlands,Natural gas,Total energy supply (PJ),2014,1218.477295
2713,Netherlands,Nuclear,Total energy supply (PJ),2014,44.62908993
2714,Netherlands,Renewables and waste,Total energy supply (PJ),2014,177.2119078
2715,Netherlands,Electricity,Total energy supply (PJ),2014,53.01720138
2716,Netherlands,Heat,Total energy supply (PJ),2014,0.0
2717,Netherlands,Total,Total energy supply (PJ),2014,2976.477269
2718,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2014,2063.906196
2719,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,1032.042985
2720,Poland,Oil products,Total energy supply (PJ),2014,-111.1506012
2721,Poland,Natural gas,Total energy supply (PJ),2014,561.2165999
2722,Poland,Nuclear,Total energy supply (PJ),2014,0.0
2723,Poland,Renewables and waste,Total energy supply (PJ),2014,381.9677888
2724,Poland,Electricity,Total energy supply (PJ),2014,7.79760099
2725,Poland,Heat,Total energy supply (PJ),2014,1.207104682
2726,Poland,Total,Total energy supply (PJ),2014,3936.98767
2727,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2014,112.2227737
2728,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,529.8023193
2729,Portugal,Oil products,Total energy supply (PJ),2014,-142.3072009
2730,Portugal,Natural gas,Total energy supply (PJ),2014,145.4220001
2731,Portugal,Nuclear,Total energy supply (PJ),2014,0.0
2732,Portugal,Renewables and waste,Total energy supply (PJ),2014,237.9190675
2733,Portugal,Electricity,Total energy supply (PJ),2014,3.250798992
2734,Portugal,Heat,Total energy supply (PJ),2014,0.0550019916
2735,Portugal,Total,Total energy supply (PJ),2014,886.3647523
2736,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2014,143.3194101
2737,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2014,228.6180452
2738,Slovak Republic,Oil products,Total energy supply (PJ),2014,-102.855399
2739,Slovak Republic,Natural gas,Total energy supply (PJ),2014,157.9401008
2740,Slovak Republic,Nuclear,Total energy supply (PJ),2014,170.8750017
2741,Slovak Republic,Renewables and waste,Total energy supply (PJ),2014,65.79487536
2742,Slovak Republic,Electricity,Total energy supply (PJ),2014,3.967198153
2743,Slovak Republic,Heat,Total energy supply (PJ),2014,0.0748013688
2744,Slovak Republic,Total,Total energy supply (PJ),2014,667.7340379
